"css-1undbtb-7937d88b--AVideoContainer href","css-16s6atg-7937d88b--Box src","video-count","css-635kow-7937d88b--DivDescriptionContentContainer","css-1wx21hr-7937d88b--StyledCommonLink href","css-l25nk3-7937d88b--StrongText","css-1wx21hr-7937d88b--StyledCommonLink href 2","css-l25nk3-7937d88b--StrongText 2","css-1wx21hr-7937d88b--StyledCommonLink href 3","css-l25nk3-7937d88b--StrongText 3","css-1wx21hr-7937d88b--StyledCommonLink href 4","css-l25nk3-7937d88b--StrongText 4","css-1wx21hr-7937d88b--StyledCommonLink href 5","css-l25nk3-7937d88b--StrongText 5","css-1wx21hr-7937d88b--StyledCommonLink href 6","css-l25nk3-7937d88b--StrongText 6","link-a11y-focus href","css-10s4roi-7937d88b--ImgAvatar src","css-1feiajn-7937d88b--PUniqueId","css-12tbsno-7937d88b--DivTimeTag"
"https://www.tiktok.com/@whatnorawears/video/7525488554554756366","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ocIB0NB4zujfCAV52MkBWbRAiVpAv5bEDwviI6~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=nEZtZgNrxXEQ6P33O07A1WOtiqg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","7152","","https://www.tiktok.com/@chelseaparkee","@chelsea parke","https://www.tiktok.com/@parkeofficial","@Parke","","","","","","","","","https://www.tiktok.com/@whatnorawears","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/341d468321919d195079c3de325e0cea~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=1210477a&x-expires=1775743200&x-signature=grLaF9zsAMa8lDGe%2B4zicxwEOMM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","whatnorawears","2025-7-10"
"https://www.tiktok.com/@colemickells/video/7625672487422020878","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oYQDp0AhO5n9ECin1eTDZ5AAEGScn1AIhgfFRq~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=qMk4e5t8VbkSIc8Kovya0StxBak%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","197","forgot about this draft from a few days ago but forever obsessed with a","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/@aritzia","@Aritzia","","","","","","","","","https://www.tiktok.com/@colemickells","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1690f77bb1c2d39530577035c12c141f~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=9b71d801&x-expires=1775743200&x-signature=tr%2FQ%2BepWV73WxA7P7pjxH1shoyE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","colemickells","23h ago"
"https://www.tiktok.com/@jackie.greco/video/7567144897807977759","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oIyZfADBf5AIjFjlSCt5YAqIAEYDEvkIAAmeEo~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=xMXlN8aQp9s%2Bq1b%2F%2F8rHiva1kKM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","4834","x","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/@anthropologieofficial","@Anthropologie","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","","","","","https://www.tiktok.com/@jackie.greco","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ba07115bf4452a370ed0dabfdd339b96~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=50572812&x-expires=1775743200&x-signature=uQfHd1GgTqLJSS8Vi5iEqYa%2BKuQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","jackie.greco","2025-10-30"
"https://www.tiktok.com/@hannahvanrynn/video/7612758697529429268","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-p-0037/ogYYXECBPA8A7MwqAayAvE7lWAlziiayItB7Y~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=YlsKF6bn5fkZJefryjMm5JEVlI4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","146","you are the best truly 💘💘","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/mockneck","#mockneck","https://www.tiktok.com/@chelseaparkee","@chelsea parke","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/clothing","#clothing","https://www.tiktok.com/@hannahvanrynn","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c29f6094bfcf5aaedd0e2b87af724579~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=6032298e&x-expires=1775743200&x-signature=VUjqO1qQgzZKEiEeEeeqggXAiHk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","hannahvanrynn","3-2"
"https://www.tiktok.com/@sienna_armitage/video/7625784682956803341","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ospeOpADfACaARDiEu5UrgIgWFRJD1nALSEED3~tplv-tiktokx-dmt-logom:tos-useast5-i-0068-tx/o8DvImiqAXKjAEeuTAIDhELxItHUkHeOEeAnGA.image?dr=9634&x-expires=1775743200&x-signature=lG%2FcOIeXR1E3Ovug0oKIg73QQvU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","90","PARKE SNEAK PEEKS🩵🩷🤍💙 Core shop…Summerland…Coastal…eeekkkk we have so much goodness coming from","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/@chelseaparkee","@chelsea parke","","","","","","","","","https://www.tiktok.com/@sienna_armitage","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/86d2edcd3b03727dcb7efe27249b910a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=ffca1453&x-expires=1775743200&x-signature=FIYjYmSTCo0mBnQpDWqAb6BM3Sc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","sienna_armitage","15h ago"
"https://www.tiktok.com/@hannah.nuss96/video/7612434135470116127","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/owTdQJvIAGI3JAJsEmlCeLS8NIqf5QfWjZSbGC~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=E%2FqVckMBxrXS6nvhly8aYb2TSVc%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","397","Parke FOTM drop!! Were you able to score the sprinkle mockneck?","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/@chelseaparkee","@chelsea parke","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/mockneck","#mockneck","https://www.tiktok.com/tag/trending","#trending","https://www.tiktok.com/@hannah.nuss96","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/28a5746fa117cef2a7aa0f1f6db8352f~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=c2182e6e&x-expires=1775743200&x-signature=w%2B7%2BKuZomdyZ2Qw%2BPtRLr%2BIm4Ww%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","hannah.nuss96","3-1"
"https://www.tiktok.com/@hannahhaley43/video/7576798662471257375","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oUYsBV5RIiRm0AxcDUyilANIEEaMAP9BPLZS1~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=I%2FyhZQKmV8SNLMHHEsimf5%2BdRAE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","9505","I fear this is the only thing I’ll be wearing until further notice","","","","","","","","","","","","","https://www.tiktok.com/@hannahhaley43","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6cbb451e67e925b03321e9eee0840537~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=e17945c0&x-expires=1775743200&x-signature=da2PF9VlGlTniqoadtMg9b3O1yk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","hannahhaley43","2025-11-25"
"https://www.tiktok.com/@libby_lau/video/7615460286937468173","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oIwA1ieq0BAgjH65ABB6C2T1iAMEJIPIOCz2vw~tplv-photomode-zoomcover:720:720.jpeg?dr=9616&x-expires=1775743200&x-signature=6c7PHdnY3Q4lcrhkSKbbUcR8ObA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5&ftpl=1","172","why I chose the L/XL parke mockneck!","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkesizing","#parkesizing","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/mockneck","#mockneck","https://www.tiktok.com/tag/sweatshirt","#sweatshirt","https://www.tiktok.com/@libby_lau","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/955f0b68cb5f64a6fccc20b504b33c48~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=0d990552&x-expires=1775743200&x-signature=Yj01kDRSvunP1ZD78qeanuyukfQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","libby_lau","3-9"
"https://www.tiktok.com/@mackenzie.fullam/video/7453243015931530542","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ocN48EBBPAPgtA1mAZ5ADEgkXAv9ii2zIFBQ1~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=nCo5DNvDoi9nc0q3VjUwVx0zdT8%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","201","Might never be taking this sweatshirt off 🙃🤍","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/@chelseaparkee","@chelsea parke","","","","","","","","","https://www.tiktok.com/@mackenzie.fullam","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a375bf86b92737c6cf023d0f5a5c1409~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=f88c7d30&x-expires=1775743200&x-signature=9nHNW1r45OGyRyhJiFq1xiRDKz0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","mackenzie.fullam","2024-12-27"
"https://www.tiktok.com/@sunshine78324592/video/7586688963092548894","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/ospuqV2qYQ6ueSeTAAtCU4G7vF4IlvQIgfAeRJ~tplv-photomode-zoomcover:720:720.jpeg?dr=9616&x-expires=1775743200&x-signature=48EVTeW8Hf9qTj7vka41VQqyOzo%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5&ftpl=1","4430","","https://www.tiktok.com/tag/parke","#parke","","","","","","","","","","","https://www.tiktok.com/@sunshine78324592","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7347355194906607658~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=e72df484&x-expires=1775743200&x-signature=M0FwyLj%2F4bUjelXyxCXkXtpYWOw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","sunshine78324592","2025-12-22"
"https://www.tiktok.com/@sophie.cornblatt/video/7528872853647740190","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oc7bI9fDqQ0ZjHQIt3fmb9Me3CBAzE2hFEVzQA~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=%2FtobbDQuRh5R5bXVp354onUUq1g%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","6994","OKAY YEAH 😻😻😻😻","https://www.tiktok.com/@chelseaparkee","@chelsea parke","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/parkebirthday","#parkebirthday","https://www.tiktok.com/tag/shoppinghaul","#shoppinghaul","","","https://www.tiktok.com/@sophie.cornblatt","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/1dd3171fcbec6b8f5f9bba8516ab2f0e~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=0f1ae80f&x-expires=1775743200&x-signature=RjcPSEHtY37A42zdWhqr6hCS9IY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","sophie.cornblatt","2025-7-19"
"https://www.tiktok.com/@addy_eliz/video/7530396791104212279","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oMf0B8fAHAEEAJAf4iDhkRIBAEAA8WjIrF7ICY~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=W1sjFBKIIx%2Bu9ISlVXgnjC7e%2FH4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","4452","In love to say the least","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/mockneck","#mockneck","https://www.tiktok.com/tag/trend","#trend","https://www.tiktok.com/tag/trendy","#trendy","https://www.tiktok.com/@addy_eliz","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/046869c4f2e15b6f22c94734f7e37306~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=2c319662&x-expires=1775743200&x-signature=vLp5OoeRBf94i76E92l%2BUgXVUMM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","addy_eliz","2025-7-23"
"https://www.tiktok.com/@indigo.octopus/video/7445810168090185006","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oYRTESWeoDAO1pAiANFiDRnABEtg3CwVIlfNUE~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=il6NhRvtOPudlrc%2BUPMi02u0stU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","9039","parke mockneck sizing!                      in store only at bethesda, dm us with any questions","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/parkesizing","#parkesizing","","","","","","","https://www.tiktok.com/@indigo.octopus","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7c527c7978a60a4d02dee2e99bfcd485~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=21532f40&x-expires=1775743200&x-signature=FYDErP9I5GRS%2FHN6s68bXB%2FtON4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","indigo.octopus","2024-12-7"
"https://www.tiktok.com/@cathieobrienn/video/7552625424132492575","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oURvEPBCBQBIEAVh5xnc8ioyKDONUiIaABNL4~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=VR7qcod6heehBJI0xqaGt7%2BsWH0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","249","got the S/M and loveeeee","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/sweatshirt","#sweatshirt","https://www.tiktok.com/tag/navyblue","#navyblue","https://www.tiktok.com/tag/fallfashion","#fallfashion","https://www.tiktok.com/tag/fitcheck","#fitcheck","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/@cathieobrienn","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c6cabf7dd1c27bd6971f85893448dbbb~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=afc9c336&x-expires=1775743200&x-signature=A2aSArGmLhcCmqYVlFSigSWKV%2BE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","cathieobrienn","2025-9-21"
"https://www.tiktok.com/@clairatopham/video/7572371767403040055","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ooenpDQzgIDRgcAhQWwEBqHsOSFCRFlECvUufY~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=gWCVTZDZhdawSAbSoy6c1%2Fv7Ag0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","160","I fear will be living in this mock-neck","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/tag/fyp%E3%82%B7","#fypシ","https://www.tiktok.com/tag/ootd","#ootd","https://www.tiktok.com/tag/foryoupage","#foryoupage","https://www.tiktok.com/tag/fitcheck","#fitcheck","https://www.tiktok.com/tag/haul","#haul","https://www.tiktok.com/@clairatopham","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8b3663311a6344435659a2dc95ad9488~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=1d06c6e9&x-expires=1775743200&x-signature=PflTVGNVJSfg2wDui1dqf%2BYsnQ4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","clairatopham","2025-11-13"
"https://www.tiktok.com/@allydirnberger/video/7519293114490703117","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/o0DgAvsgbieyHUQQ0L89IOINzGyveeAujNCpak~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=QshBk%2Fibz6pdIrCjqN3lDN6AIKE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","986","Not a bride but obsessed with this collection","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/tag/tatcha","#Tatcha","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/fyp","#fyp","https://www.tiktok.com/tag/outfitinspo","#outfitinspo","https://www.tiktok.com/@allydirnberger","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d3ad0a8c1f0af4a73eb1aa66c7fa5c59~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=09854fb8&x-expires=1775743200&x-signature=wAkqzOo5%2FS267iCA9uNYBnK0XEk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","allydirnberger","2025-6-23"
"https://www.tiktok.com/@niicolelane/video/7567489180071120183","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oYo5JiBkICByQIAbKFiEPfBAHAEw21Ajg0POEA~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=OsuBZpbVXJW8%2FRkKhVC%2FSdyEbno%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","2416","Best day ever tbh","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkeboston","#parkeboston","https://www.tiktok.com/tag/boston","#boston","https://www.tiktok.com/tag/bostonmerch","#bostonmerch","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/@niicolelane","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/01ddfb1668c22005e5fdd4cbc1ea5171~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=fe6cb9a8&x-expires=1775743200&x-signature=zTpxJA01hr5lqIJJTkurb86GOis%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","niicolelane","2025-10-31"
"https://www.tiktok.com/@sarahfenste/video/7546313288469024055","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/o4bIAScEDeA5HYRIgFeCIwEA5DoAfIA2jAEQCk~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=boBohqcaverrWupbAjwh4qDfMlg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","2540","my new go to sweatshirt","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/pinkaesthetic","#pinkaesthetic","https://www.tiktok.com/tag/girlythings","#girlythings","https://www.tiktok.com/tag/trend","#trend","","","","","https://www.tiktok.com/@sarahfenste","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/273bb197150053a83a670898227abbab~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=f0c99030&x-expires=1775743200&x-signature=NIypLTj1Xct30qZAc2FwnmQMbw4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","sarahfenste","2025-9-4"
"https://www.tiktok.com/@sophiaaasantiago/video/7534153732024503583","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-p-0068-tx2/oUEOIAEARsujAjDoeFCofJNlCDjE4EAAVPrPCQ~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=Nc6O5yuhcRRTxIrrlxXtBjfwiMM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","471","Actually living in this","https://www.tiktok.com/@parkeofficial","@Parke","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","","","","","","","https://www.tiktok.com/@sophiaaasantiago","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5561830c57f86ada841027c8a9fa2eb0~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=b64fc43c&x-expires=1775743200&x-signature=ElxNZTE3vVAQlKneGGYXbc%2F0oqU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","sophiaaasantiago","2025-8-2"
"https://www.tiktok.com/@lindseyhyams/video/7468507967831264555","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/o0AIfADpSe9DHFRJnrn6dESEgQxKBGxQjm4XEc~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=5bzM8ksrWsw0hso8YAmJlE8ShMI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","5123","Selling my parke mock necks!! The NYC + one from the summer collection! Nyc is a L/XL and the grey is a S/M !!","https://www.tiktok.com/tag/parke","#parke","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/chelseaparke","#chelseaparke","","","","","","","https://www.tiktok.com/@lindseyhyams","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/49771517a51ac87be7ea16f56053f8a3~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=cc372990&x-expires=1775743200&x-signature=T3NqulNRPONID0W3VDuN%2Fpc80jI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","lindseyhyams","2025-2-6"
"https://www.tiktok.com/@juliaaabianchi/video/7303270889238383914","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/224c98700d54426f849716c99bf0e342_1700425278~tplv-tiktokx-dmt-logom:tos-useast5-i-0068-tx/oItDFCVfmElANB4aEAAjEfY7SbWdlIAbtDIRgs.image?dr=9634&x-expires=1775743200&x-signature=2LGCfimrvKpsOqOOjwQ5RWHtyhc%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","415","im clearly very passionate about this sweatshirt!!!! not taking it off","https://www.tiktok.com/@parkeofficial","@PARKE","https://www.tiktok.com/@chelseaparkee","@chelsea parke","https://www.tiktok.com/tag/parkesweatshirt","#parkesweatshirt","https://www.tiktok.com/tag/parkemockneck","#parkemockneck","https://www.tiktok.com/tag/parkeoffical","#parkeoffical","","","https://www.tiktok.com/@juliaaabianchi","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5b1f2c47f26ca343685b591142895087~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=59856b47&x-expires=1775743200&x-signature=CTFX1Z%2F7kOcUIlrk0%2Fr5MT53s7w%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","juliaaabianchi","2023-11-19"
"https://www.tiktok.com/@rileyjcomden/video/7581463035307396365","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ooIRJbIAkeALeIYiBqjpLbepAlGOHEAQmAVSXt~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=blE6DYdjz%2FEanj5TwPbKh3HU9wA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","620","Guys fr what do I do???? This was my favorite one out of my ELEVEN","https://www.tiktok.com/@parkeofficial","@Parke","","","","","","","","","","","https://www.tiktok.com/@rileyjcomden","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/a970bb86e6c169fdfbc3471bc6f85321~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=bc30cc89&x-expires=1775743200&x-signature=irK%2B2r7nr73p3I7KYDpdj9d3ZPk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","rileyjcomden","2025-12-8"
"https://www.tiktok.com/@keelyneoakes/video/7545316337799793933","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/oslsLOAbeAQKiEVfGGjRfsCasIHkLISpEL5Q0l~tplv-tiktokx-origin.image?dr=9636&x-expires=1775743200&x-signature=74ndc6AhbOEnDs6CaUPy%2BA8jcJI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast5","92","I actually haven’t taken it off since I got it 3 weeks ago!!! So comfy and cute and worth it!!💝💝","","","","","","","","","","","","","https://www.tiktok.com/@keelyneoakes","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/16561be409776b05cedbb363871f68d1~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=2158679d&x-expires=1775743200&x-signature=gDqATmVFV9JSbLe%2FU3G07hBSgec%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5","keelyneoakes","2025-9-1"
